firm_id,index_date,index_year,split,event_1m,days_to_event_1m,event_5m,days_to_event_5m,event_10m,days_to_event_10m,censoring_horizon_days,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,phase1_to_phase2_days,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,n_trl_observations,trl_mean_pre,trl_volatility,trl_max_pre,trl_min_pre,trl_first_grant,trl_at_index,trl_delta,trl_velocity_per_year,trl_span_days,has_embedding,amt_bucket,trl_delta_bin,is_troll,vc_AdTech,vc_AgriTech,vc_Artificial_Intelligence,vc_B2B_SaaS,vc_BioTech,vc_Blue_Economy_and_OceanTech,vc_CleanTech,vc_ClimateTech,vc_Cloud_Infrastructure,vc_Creator_Economy,vc_Cybersecurity,vc_DeepTech,vc_ESG_Technology,vc_EdTech,vc_ElderTech,vc_FinTech,vc_FoodTech,vc_Frontier_and_Dual_Use_Tech,vc_Gaming_and_eSports,vc_GovTech,vc_HRTech,vc_HealthTech,vc_IndustrialTech,vc_InsurTech,vc_LegalTech,vc_MarTech,vc_MedTech,vc_Media_and_Entertainment_Tech,vc_Mobility_and_Transportation_Tech,vc_NeuroTech,vc_PetTech,vc_PropTech,vc_Smart_Cities_and_Urban_Innovation,vc_SpaceTech,vc_SportsTech
firm_05311,2017-04-03,2017,train,0,3334,0,3334,0,3334,3334,4,4161001.0,1493493.0,0,2,1,0,,0,1,0,0,0,0,UT,4.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,3M-6M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39791632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05318,2017-09-12,2017,train,0,3172,0,3172,0,3172,3172,4,1355753.0,657713.0,364,2,2,2,364.0,0,1,0,0,0,0,NE,4.0,3.0,1.1547005383792517,4.0,2.0,2.0,4.0,2.0,2.006868131868132,364.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3031477,0.0,0.0,0.0,0.0,0.33389282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05325,2017-08-01,2017,train,1,280,0,3214,0,3214,3214,1,1134186.0,1134186.0,0,1,1,0,,0,1,0,0,0,0,IN,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.37538177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33087042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393938,0.0,0.0,0.0,0.0,0.0
firm_05327,2017-07-01,2017,train,0,3245,0,3245,0,3245,3245,2,1116750.0,967251.0,0,2,1,1,0.0,0,1,0,0,0,0,CA,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.38673073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37986872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45713758,0.0,0.0,0.0,0.0,0.0
firm_05329,2017-06-01,2017,train,0,3275,0,3275,0,3275,3275,2,599960.0,451214.0,0,2,1,1,0.0,0,1,0,0,0,0,VA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.33957216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40408254,0.36105758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35224512,0.0,0.0,0.0,0.0,0.0
firm_05365,2017-09-19,2017,train,0,3165,0,3165,0,3165,3165,3,2084495.0,996847.0,1981,2,2,1,1981.0,1,0,0,0,0,0,CA,3.0,4.666666666666666,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,0.7375063099444724,1981.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35643107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05384,2017-09-25,2017,train,0,3159,0,3159,0,3159,3159,3,1443055.0,992844.0,55,2,1,2,55.0,0,1,0,0,0,0,MA,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,19.922727272727272,55.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.3856616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425024,0.0,0.0,0.0,0.0,0.0,0.0,0.3419502,0.0,0.0,0.0,0.0,0.35651568,0.0,0.0,0.37321702,0.0,0.0,0.0,0.0,0.0
firm_05402,2017-09-04,2017,train,1,3171,0,3180,0,3180,3180,4,2396469.0,1561528.0,0,2,1,0,,0,1,0,0,0,0,TN,4.0,6.25,0.5,7.0,6.0,7.0,6.0,-1.0,,0.0,True,1.5M-3M,negative,0,0.0,0.31730825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30899066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49422055,0.0,0.0,0.0,0.0,0.0,0.0,0.3332755,0.0
firm_05416,2017-08-18,2017,train,1,154,1,154,1,634,3197,2,1916024.0,1448379.0,0,2,1,0,,0,1,0,0,0,0,CA,2.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.40380287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592259,0.0,0.0,0.0,0.0,0.31974548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05417,2017-09-01,2017,train,1,196,0,3183,0,3183,3183,2,731674.0,585965.0,0,2,1,1,0.0,0,1,0,0,0,0,AR,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38347116,0.0,0.0,0.5388507,0.0,0.0,0.0,0.0,0.38420376,0.0,0.0,0.0,0.40073612,0.0,0.0,0.0,0.0
firm_05426,2017-08-28,2017,train,0,3187,0,3187,0,3187,3187,5,1279605.0,749691.0,403,2,2,4,403.0,1,0,0,0,0,0,CA,5.0,3.0,1.7320508075688772,6.0,2.0,2.0,6.0,4.0,3.6253101736972706,403.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3451532,0.0,0.0,0.0,0.0,0.0,0.0,0.3400308,0.0,0.0,0.0,0.0,0.34897375,0.0,0.0,0.0,0.0,0.0,0.0,0.33120555,0.0,0.0,0.0,0.37683216,0.0
firm_05437,2017-09-27,2017,train,0,3157,0,3157,0,3157,3157,9,2235888.0,866196.0,3794,3,6,7,3794.0,1,0,0,0,0,0,MA,9.0,3.111111111111111,1.7638342073763935,6.0,2.0,4.0,6.0,2.0,0.1925408539799683,3794.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33759195,0.37844136,0.0,0.0,0.0,0.0,0.0,0.0,0.3318927,0.0,0.0,0.0,0.0,0.0,0.0,0.31935608,0.36944446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05442,2017-09-15,2017,train,1,21,1,21,1,21,3169,3,2059803.0,1273202.0,807,3,2,1,807.0,0,1,1,0,0,0,CA,3.0,4.333333333333334,2.0816659994661326,6.0,2.0,2.0,5.0,3.0,1.357806691449814,807.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33761522,0.0,0.0,0.0,0.0,0.0,0.0,0.35902143,0.0,0.0,0.0,0.0,0.3904323,0.0,0.0,0.0,0.33868304,0.0,0.0,0.0,0.0
firm_05446,2017-05-15,2017,train,0,3292,0,3292,0,3292,3292,2,849833.0,749999.0,377,1,2,1,377.0,0,0,0,0,0,0,NC,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,2.9064986737400527,377.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.33956134,0.0,0.0,0.0,0.0,0.0,0.40311787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235513,0.0,0.0,0.0,0.0,0.0
firm_05462,2017-03-02,2017,train,0,3366,0,3366,0,3366,3366,3,2278574.0,999998.0,0,2,1,1,0.0,0,1,0,0,0,0,NJ,3.0,4.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,,0.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.35219362,0.32459497,0.0,0.0,0.0,0.0,0.0,0.357097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31899974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05468,2017-04-01,2017,train,0,3336,0,3336,0,3336,3336,3,1189744.0,739716.0,274,3,2,2,274.0,0,1,1,0,0,0,NY,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,3.999087591240876,274.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3758679,0.0,0.0,0.45402005,0.0,0.0,0.0,0.0,0.0
firm_05477,2017-03-16,2017,train,0,3352,0,3352,0,3352,3352,2,1646588.0,1497003.0,360,1,2,1,360.0,1,0,0,0,0,0,MA,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,2.0291666666666663,360.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44495234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32783756,0.0,0.0,0.0,0.0,0.0
firm_05487,2017-03-15,2017,train,0,3353,0,3353,0,3353,3353,2,878284.0,728284.0,439,1,2,1,439.0,0,0,1,0,0,0,MN,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,1.664009111617312,439.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.35351405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4487479,0.0,0.0,0.0,0.0,0.34417313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05495,2017-04-10,2017,train,0,3327,0,3327,0,3327,3327,3,1297276.0,999276.0,465,2,2,2,465.0,0,0,1,1,0,0,CA,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,3.141935483870968,465.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31407875,0.0,0.0,0.0,0.0,0.0,0.3179711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05508,2017-09-30,2017,train,0,3154,0,3154,0,3154,3154,2,2974159.0,2230814.0,0,2,1,1,0.0,0,1,0,0,0,0,CA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.34211355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34272298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31407276,0.0,0.0,0.32695115,0.0,0.0,0.0,0.0,0.0
firm_05518,2017-09-01,2017,train,0,3183,0,3183,0,3183,3183,3,1032006.0,728200.0,0,2,1,1,0.0,0,1,0,0,0,0,MO,3.0,4.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.34512514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35302722,0.0,0.0,0.0,0.0,0.0,0.0,0.3736438,0.0,0.0,0.0,0.0,0.38120517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05523,2017-08-01,2017,train,1,798,1,798,1,962,3214,3,3023755.0,1728420.0,181,2,1,1,181.0,0,1,0,0,0,0,TX,3.0,4.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,6.053867403314917,181.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.39263165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3050661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30690882,0.0,0.0,0.0,0.0,0.0
firm_05531,2017-09-15,2017,train,1,721,0,3169,0,3169,3169,4,1000668.0,576856.0,1233,3,3,3,1233.0,0,0,1,0,0,1,WA,4.0,2.75,1.5,5.0,2.0,2.0,5.0,3.0,0.8886861313868613,1233.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.4746904,0.41133618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4222407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05553,2017-05-08,2017,train,0,3299,0,3299,0,3299,3299,7,2248976.0,957883.0,3387,2,6,5,3387.0,1,0,0,0,0,0,NJ,7.0,3.2857142857142856,2.2146697055682827,7.0,2.0,2.0,7.0,5.0,0.5391939769707705,3387.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.3141076,0.0,0.0,0.0,0.0,0.0,0.0,0.30766225,0.0,0.0,0.0,0.0,0.0,0.31790274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387436,0.0
firm_05563,2017-04-24,2017,train,0,3313,0,3313,0,3313,3313,2,975000.0,750000.0,0,2,1,1,0.0,0,1,0,0,0,0,OH,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.4208602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35890195,0.0,0.0,0.0,0.0,0.0,0.0,0.38025168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34226757,0.0,0.0,0.0,0.0,0.0
firm_05569,2017-04-01,2017,train,1,45,0,3336,0,3336,3336,2,873601.0,724037.0,640,1,2,1,640.0,0,0,1,0,0,0,MA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,2.2828125,640.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.41478983,0.3685915,0.0,0.0,0.0,0.0,0.0,0.325778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05582,2017-09-08,2017,train,0,3176,0,3176,0,3176,3176,5,2063363.0,998238.0,3650,2,5,3,3650.0,1,0,0,0,0,0,RI,5.0,3.6,1.8165902124584952,6.0,2.0,3.0,6.0,3.0,0.3002054794520547,3650.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016216,0.0,0.0,0.0,0.0,0.3793788,0.0,0.0,0.32275495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37220308,0.0,0.0,0.0,0.0,0.0,0.0
firm_05589,2017-05-01,2017,train,0,3306,0,3306,0,3306,3306,2,1050000.0,900000.0,368,1,2,1,368.0,0,0,0,0,0,0,MA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,3.9701086956521734,368.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41484717,0.0,0.0,0.0,0.3212341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05602,2017-09-15,2017,train,1,692,0,3169,0,3169,3169,4,1505193.0,756424.0,0,2,1,1,0.0,0,1,0,0,0,0,DC,4.0,3.5,1.0,4.0,2.0,2.0,4.0,2.0,,0.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4206211,0.0,0.0,0.37776586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35625842,0.0,0.0,0.0,0.0,0.0,0.0,0.37634856,0.0,0.0,0.4575454,0.0,0.0
firm_05609,2017-04-01,2017,train,0,3336,0,3336,0,3336,3336,2,508628.0,328628.0,0,2,1,1,0.0,0,1,0,0,0,0,MA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3972346,0.0,0.0,0.45319673,0.0,0.0,0.0,0.0,0.0
firm_05613,2017-12-01,2017,train,0,3092,0,3092,0,3092,3092,2,346228.0,200102.0,0,2,1,1,0.0,0,1,0,0,0,0,MA,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,,0.0,True,<500K,big_up,0,0.0,0.0,0.0,0.0,0.42036068,0.0,0.0,0.0,0.0,0.0,0.0,0.36094293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05614,2017-07-31,2017,train,0,3215,0,3215,0,3215,3215,6,1819415.0,990508.0,413,1,2,5,413.0,0,0,0,1,0,0,CA,6.0,2.666666666666667,1.632993161855452,6.0,2.0,2.0,6.0,4.0,3.5375302663438255,413.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33507723,0.3680782,0.0,0.0,0.0,0.32385966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33361349,0.0,0.0,0.0,0.0,0.0,0.0,0.3568112,0.0,0.0,0.0,0.0,0.0
firm_05629,2017-05-23,2017,train,0,3284,0,3284,0,3284,3284,3,1306840.0,1000000.0,0,2,1,1,0.0,0,1,0,0,0,0,PA,3.0,4.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.40825015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34424758,0.0,0.30913237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05645,2017-09-30,2017,train,0,3154,0,3154,0,3154,3154,2,975000.0,750000.0,0,2,1,1,0.0,0,1,0,0,0,0,TX,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.39232334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41591755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05655,2017-04-14,2017,train,0,3323,0,3323,0,3323,3323,3,996445.0,748170.0,640,1,3,2,640.0,1,0,0,0,0,0,DC,3.0,2.666666666666667,1.1547005383792517,4.0,2.0,2.0,4.0,2.0,1.14140625,640.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31161606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05666,2017-09-15,2017,train,0,3169,0,3169,0,3169,3169,3,1821529.0,1371529.0,427,1,2,2,427.0,0,1,0,0,0,0,MA,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,2.56615925058548,427.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.3159275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42174575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45178518,0.0,0.0,0.0,0.0,0.0
firm_05681,2017-09-01,2017,train,1,119,1,119,1,318,3183,5,1350000.0,600000.0,1888,1,4,4,1888.0,0,0,1,0,0,0,MA,5.0,2.8,1.7888543819998317,6.0,2.0,2.0,6.0,4.0,0.7738347457627118,1888.0,True,500K-1.5M,big_up,0,0.0,0.35962892,0.0,0.0,0.41938195,0.35685283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05687,2017-07-01,2017,train,1,107,1,823,1,823,3245,3,664574.0,224093.0,91,2,1,2,91.0,0,1,0,0,0,0,CA,3.0,2.666666666666667,1.1547005383792517,4.0,2.0,2.0,4.0,2.0,8.027472527472527,91.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.340402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05695,2017-05-01,2017,train,0,3306,0,3306,0,3306,3306,2,745015.0,520015.0,0,2,1,1,0.0,0,1,0,0,0,0,OH,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.3219992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333119,0.0,0.0,0.0,0.0,0.32298085,0.0,0.0,0.32215115,0.0,0.0,0.0,0.0,0.0
firm_05709,2017-08-01,2017,train,0,3214,0,3214,0,3214,3214,2,1557486.0,940888.0,0,2,1,1,0.0,0,1,0,0,0,0,OH,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38509297,0.0,0.0,0.42576686,0.0,0.0,0.0,0.0,0.0
firm_05722,2017-08-01,2017,train,0,3214,0,3214,0,3214,3214,2,1503087.0,997068.0,0,2,1,0,,0,1,0,0,0,0,MD,2.0,4.5,0.7071067811865475,5.0,4.0,5.0,4.0,-1.0,,0.0,True,1.5M-3M,negative,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44580457,0.0,0.0,0.0,0.0,0.0
firm_05724,2017-04-12,2017,train,0,3325,0,3325,0,3325,3325,1,749286.0,749286.0,0,1,1,0,,0,0,0,0,1,0,CA,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.0,0.3313513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33208057,0.0,0.0,0.37710047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37161252,0.0,0.0,0.0,0.3676231,0.0
firm_05739,2017-09-21,2017,train,1,188,1,188,1,188,3163,4,1110509.0,836546.0,0,2,1,1,0.0,0,1,0,0,0,0,TX,4.0,4.25,1.5,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.38116625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35531536,0.0,0.0,0.35846686,0.0,0.0,0.0,0.0,0.0
firm_05741,2017-07-18,2017,train,0,3228,0,3228,0,3228,3228,3,1097008.0,653558.0,0,2,1,1,0.0,0,1,0,0,0,0,CA,3.0,3.6666666666666665,1.5275252316519468,5.0,2.0,2.0,4.0,2.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.3620585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888599,0.0,0.35806808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35892555,0.0,0.0,0.0,0.0,0.0
firm_05743,2017-05-01,2017,train,0,3306,0,3306,0,3306,3306,4,1222052.0,749830.0,625,2,3,3,625.0,0,1,1,0,0,0,CA,4.0,3.0,2.0,6.0,2.0,2.0,6.0,4.0,2.3376,625.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.41314104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5103972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05771,2017-03-09,2017,train,1,371,1,371,1,371,3359,2,1646053.0,1496063.0,331,1,2,1,331.0,1,0,0,0,0,0,TX,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,2.206948640483384,331.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54961944,0.0,0.0,0.0,0.0,0.0
firm_05776,2017-06-30,2017,train,0,3246,0,3246,0,3246,3246,3,1291247.0,998994.0,319,2,2,2,319.0,1,0,0,0,0,0,AZ,3.0,2.666666666666667,1.1547005383792517,4.0,2.0,2.0,4.0,2.0,2.2899686520376177,319.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30440342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
